BIRIMNO;HH_TIP_HBA;KONUT_TIP;MULKIYET;KIRA_TUTAR;KIRA_SEKLI;FERTNO_LOJMAN;KIRA_IZAFI;KONUT_BORC;KONUT_PIYASA_DEGER;KONUT_SURE_YIL;KONUT_SURE_AY;BINA_YIL;ODA_SAYI;KONUT_ALAN;ZEMIN_SALON;ZEMIN_ODA;ZEMIN_MUTFAK;ZEMIN_BANYO;ISITMA_SISTEM;YAKIT_TUR_1;YAKIT_TUR_2;YAKIT_TUR_3;YAKIT_TUR_MUTFAK;YAKIT_TUR_SICAKSU;OLCEK_ALISVERIS;OLCEK_BANKACILIK;OLCEK_POSTA;OLCEK_ULASIM;OLCEK_SAGLIK_MERKEZI;OLCEK_ZORUNLU_EGITIM;KONUT_IKINCI;BANYO;SAUNA;JAKUZI;TUVALET;MUTFAK;COP_OGUTUCU;KALORIFER;TABAN_ISITMA;BORULU_SU_SISTEM;DOGALGAZ;SICAKSU;KABLO_YAYIN;ASANSOR;GARAJ;HAVUZ;JENERATOR;GUVENLIK_SISTEM;BALKON;BAHCE;COCUK_OYUN_ALAN;TELEFON_HAT_SAYI;CEP_TELEFON_SAYI;BILGISAYAR_SAYI;INTERNET_SAYI;PANEL_TV_SAYI;VIDEO_KAMERA_SAYI;UYDU_ANTEN_SAYI;BUZDOLABI_SAYI;DERIN_DONDURUCU_SAYI;BULASIK_MAKINE_SAYI;MIKRODALGA_FIRIN_SAYI;CAMASIR_MAKINE_SAYI;CAMASIR_KURUTMA_SAYI;HALI_YIKAMA_SAYI;KLIMA_SAYI;OYUN_KONSOL_SAYI;OTOMOBIL_SAYI;ISVEREN_ARAC_SAYI;MOTOSIKLET_SAYI;DENIZTASIT_SAYI;MUSKONUT_SAHIPLIGI;MUSKONUT_MIKTAR;MUSKONUT_KIRAYA_VERILEN;MUSKONUT_AYLIK_KIRA;APARTMAN_SAHIPLIGI;APARTMAN_MIKTAR;APARTMAN_KIRAYA_VERILEN;APARTMAN_AYLIK_KIRA;YAZLIK_SAHIPLIGI;YAZLIK_MIKTAR;YAZLIK_KIRAYA_VERILEN;YAZLIK_AYLIK_KIRA;TARLA_SAHIPLIGI;TARLA_MIKTAR;TARLA_KIRAYA_VERILEN;TARLA_AYLIK_KIRA;BAG_SAHIPLIGI;BAG_MIKTAR;BAG_KIRAYA_VERILEN;BAG_AYLIK_KIRA;SERA_SAHIPLIGI;SERA_MIKTAR;SERA_KIRAYA_VERILEN;SERA_AYLIK_KIRA;ARSA_SAHIPLIGI;ARSA_MIKTAR;ARSA_KIRAYA_VERILEN;ARSA_AYLIK_KIRA;DUKKAN_SAHIPLIGI;DUKKAN_MIKTAR;DUKKAN_KIRAYA_VERILEN;DUKKAN_AYLIK_KIRA;OTEL_SAHIPLIGI;OTEL_MIKTAR;OTEL_KIRAYA_VERILEN;OTEL_AYLIK_KIRA;ELEKTRIKLI_BISIKLET_SAYI;SIGARA_ALISKANLIK;ALKOL_ALISKANLIK;DISARIDA_YEMEK;GAZETE_ALISKANLIK;DERGI_ALISKANLIK;SINEMA_ALISKANLIK;UCRETLI_TV_ALISKANLIK;UCRETLI_SPOR_ALISKANLIK;SANS_OYUN_ALISKANLIK;KAHVEHANE_ALISKANLIK;OZEL_SIGORTA;KREDI_KARTI;PAZAR_ALISKANLIK;INTERNET_ALISVERIS_SIKLIK;TASARRUF_1;TASARRUF_2;TASARRUF_3;TASARRUF_4;YILKULGEL;EFB_OECD;HARCAMA;HHB;FAKTOR
1808667;22;132;2;475;2;;;;;5;;4;3;85;6;6;3;3;11;1311;;;1311;1311;1;1;1;1;1;1;1;1;2;2;1;1;2;1;2;1;1;1;2;2;2;2;2;2;1;2;2;0;2;1;1;1;0;1;1;1;0;0;1;0;0;0;0;1;0;0;0;1;1;0;;2;;;;2;;;;1;4;0;;2;;;;2;;;;2;;;;2;;;;2;;;;0;2;2;1;2;2;2;2;2;2;2;2;1;2;90;90;;;;26191.72;2;2249.32;3;2724.74551968
1808668;21;142;1;;;;600;2;150000;25;;6;4;118;1;1;3;3;11;1311;;;1311;1311;1;1;1;1;1;1;2;1;2;2;1;1;2;1;2;1;1;1;2;1;2;2;2;2;1;1;2;1;2;0;0;1;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;2;;;;1;1;0;;2;;;;2;;;;2;;;;2;;;;1;330;0;;1;1;0;;2;;;;0;2;2;1;2;2;2;2;2;2;2;2;2;1;90;90;;;;54826.25;1.5;2035.88;2;2644.47266136
1808669;22;142;1;;;;500;2;60000;2;;6;3;68;1;1;3;3;11;1311;;;1311;1311;1;1;1;1;1;1;2;1;2;2;1;1;2;1;2;1;1;1;2;1;2;2;2;2;2;2;2;0;2;1;3;1;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;2;;;;1;1;0;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;2;2;1;2;2;2;2;2;2;2;2;2;2;90;90;;;;46795.29;2.4;3040.62;5;2393.61520493
1808670;22;142;2;700;2;;;;;1;;5;4;120;1;1;3;3;11;1311;;;1311;1311;1;1;1;1;1;1;2;1;2;2;1;1;2;1;2;1;1;1;2;1;2;2;2;2;1;1;2;0;3;1;2;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;2;2;1;2;2;1;1;2;2;2;2;1;1;90;98;;;;41693.38;2.5;3598.19;4;3085.32147266
1808671;21;121;1;;;;900;1;200000;19;;6;4;95;1;1;3;3;11;1311;111211;;1311;1311;2;2;2;2;2;2;2;1;2;2;1;1;2;1;2;1;1;1;2;2;2;2;2;2;1;1;1;1;1;0;0;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;2;2;2;2;2;2;2;2;2;2;1;90;90;;;;30503.66;1.5;2095.21;2;2881.78430541
1808672;3;121;1;;;;800;2;250000;16;;6;4;95;1;1;3;3;11;1311;;;1311;1311;1;3;2;2;2;2;2;1;2;2;1;1;2;1;2;1;1;1;2;2;2;2;2;2;2;1;2;0;4;2;5;1;0;1;1;1;1;1;1;0;0;0;0;1;0;0;0;1;1;0;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;2;2;2;2;2;1;2;1;2;1;1;11;90;;;;81948.36;3;5967.26;5;3929.26176741
1808673;22;121;1;;;;700;2;200000;1;;6;4;95;1;1;1;3;11;1311;;;1311;1311;3;3;3;3;3;3;2;1;2;2;1;1;2;1;2;1;1;1;2;2;2;2;2;2;1;2;2;0;3;1;2;1;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;1;1;0;;1;1;1;800;2;;;;2;;;;2;;;;2;;;;1;385;0;;2;;;;2;;;;0;1;2;1;2;2;2;2;2;2;2;1;1;2;90;8;;;;86098.83;2;7398.42;3;2905.94177592
1808675;22;121;1;;;;800;2;250000;20;;6;4;95;1;1;3;3;11;1311;;;1311;1311;2;2;2;2;2;2;2;1;2;2;1;1;2;1;2;1;1;1;2;2;2;2;2;2;1;1;2;0;4;0;2;1;0;1;1;1;0;0;1;0;0;0;0;1;0;0;0;1;1;0;;1;1;0;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;1;2;2;2;2;2;2;2;2;2;1;90;98;1;;;76505.36;2.5;5863.28;4;4390.03357088
1808676;21;121;4;;;;1000;;;1;;6;4;90;1;1;3;3;11;1311;;;1311;1311;1;1;1;1;1;1;2;1;2;2;1;1;2;1;2;1;1;1;2;2;2;2;2;2;1;1;2;0;2;1;3;2;0;1;1;0;1;0;1;0;0;0;0;0;1;0;0;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;2;2;1;2;2;1;1;2;2;2;2;1;2;10;90;;;;47052.92;1.5;3760.04;2;3994.69223372
1808677;22;142;4;;;;800;;;4;;8;4;120;1;1;3;3;11;1311;;;1311;1311;2;4;2;2;2;2;2;1;2;2;1;1;2;1;2;1;1;1;2;2;2;2;1;1;1;1;1;0;2;0;2;1;0;1;1;0;1;0;1;0;0;1;0;1;0;0;0;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;2;2;2;2;2;2;2;2;2;2;2;1;1;90;90;;;;26916.36;1.8;5984.72;3;2570.54141052
1808678;22;142;4;;;;650;;;11;;8;4;120;1;1;1;3;11;1311;;;1311;1311;1;3;2;1;2;2;2;1;2;2;1;1;2;1;2;1;1;1;2;2;2;2;2;2;1;1;1;0;3;2;4;2;0;1;1;1;1;1;1;0;1;0;0;2;0;0;0;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;1;175;0;;2;;;;2;;;;0;2;2;1;2;2;2;1;2;2;2;2;1;1;90;1;;;;50861.75;2.1;17492.08;4;2099.88037894
1808679;22;142;1;;;;800;2;200000;7;;8;4;110;1;1;3;3;11;1311;;;1311;1311;3;4;3;2;3;2;2;1;2;2;1;1;2;1;2;1;1;1;2;2;2;2;2;2;1;1;1;0;3;1;2;1;0;1;1;1;1;0;1;0;0;0;0;1;0;0;0;2;;;;1;1;0;;2;;;;1;1;0;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;1;1;2;2;2;2;2;2;2;2;1;1;90;90;;;;53873.36;2.3;2990.01;4;2777.43722828
1808680;22;142;1;;;;750;2;230000;10;;8;4;110;1;1;3;3;11;1311;;;1311;1311;2;4;2;2;2;2;2;1;2;2;1;1;2;1;2;1;1;1;1;2;2;2;1;1;1;1;1;1;3;1;2;2;0;1;1;1;1;0;1;0;0;1;0;0;0;0;0;2;;;;1;2;0;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;2;2;1;2;2;2;1;2;2;1;2;1;1;90;90;;;;82415.18;2;3634.64;3;2079.69602387
1808681;22;142;1;;;;650;1;150000;1;;8;4;110;1;1;3;3;11;1311;;;1311;1311;1;3;2;2;2;2;1;1;2;2;1;1;2;1;2;1;1;1;2;2;2;2;2;1;1;1;1;0;2;1;2;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0;;1;1;0;;2;;;;2;;;;2;;;;2;;;;1;450;0;;2;;;;2;;;;0;1;2;1;2;2;2;2;2;2;2;2;1;1;90;1;;;;79963.29;1.8;4603.4;3;2774.92170401
1808682;22;142;2;600;2;;;;;4;;8;4;110;1;1;3;3;11;1311;;;1311;1311;2;4;2;2;3;2;2;1;2;2;1;1;2;1;2;1;1;1;2;1;2;2;2;2;1;1;1;0;2;1;3;0;0;1;1;0;1;0;1;0;1;0;0;0;1;0;0;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;2;2;1;2;2;2;2;1;2;2;2;1;2;90;5;;;;34073.18;1.8;2455.27;3;2810.52534666
1808683;21;121;1;;;;600;2;150000;22;;3;4;100;1;1;3;3;11;1311;;;1311;1311;2;2;2;2;2;2;1;1;2;2;1;1;2;1;2;1;1;1;2;2;1;2;2;2;2;1;2;1;1;0;0;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;1;3;0;;2;;;;2;;;;2;;;;2;;;;2;;;;1;1;0;;2;;;;2;;;;0;2;2;2;2;2;2;2;2;2;1;2;2;1;90;5;;;;58908.5;1.5;2903.33;2;2864.83266240
1808687;22;142;1;;;;600;2;150000;4;;6;4;110;1;1;3;3;11;1311;;;1311;1311;2;2;2;2;2;2;2;1;2;2;1;1;2;1;2;1;1;1;2;2;2;2;2;2;1;2;2;0;3;2;4;2;0;1;1;1;1;0;1;0;1;0;0;0;0;0;0;2;;;;1;1;0;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;2;2;2;2;2;2;1;1;2;1;1;90;6;;;;62806.78;2.3;2994.82;4;3371.95806181
1808688;22;142;2;560;2;;;;;0;3;6;3;90;1;1;3;3;11;1311;;;1311;1311;2;2;2;2;2;2;2;1;2;2;1;1;2;1;2;1;1;1;2;2;2;2;2;2;1;2;2;0;2;0;2;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;2;2;2;2;2;2;2;2;2;2;2;90;90;;;;27329.3;1.8;1972.07;3;3001.43521612
1808689;21;11;1;;;;350;2;250000;13;;7;4;165;1;1;3;3;2;1111;111211;;1316;14;4;4;4;4;4;4;2;1;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;1;1;2;0;2;0;3;1;0;1;1;1;1;0;1;0;0;1;0;0;0;0;0;1;1;0;;2;;;;2;;;;1;1;0;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;2;2;2;2;2;2;2;2;2;1;2;90;90;;;;31323.56;1.5;3111.61;2;954.49617606
1808690;22;11;2;350;2;;;;;5;;5;4;110;1;1;3;3;2;1111;111211;;1316;14;3;3;3;4;4;4;2;1;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;1;1;2;0;4;0;5;3;0;1;1;0;1;1;1;0;0;0;0;1;0;0;0;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;1;2;2;2;2;2;2;2;2;1;2;90;90;;;;56008.47;2.5;4853.34;4;729.23643201
1808691;22;11;4;;;;350;;;6;;5;5;100;1;1;3;3;11;1111;111211;;1316;14;4;4;4;4;4;4;2;1;2;2;1;1;2;1;2;1;2;1;2;2;2;2;2;2;2;1;2;0;2;0;0;1;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;2;2;1;2;2;2;2;2;2;2;2;1;2;90;90;;;;35921.8;2.1;7876.01;4;1028.07644674
1808692;3;121;1;;;;350;2;100000;36;;5;4;120;1;1;3;3;2;1111;111211;;1316;14;3;3;2;2;2;2;2;1;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;1;2;2;0;1;0;1;2;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0;1;1;0;;2;;;;2;;;;1;3;0;;2;;;;2;;;;2;;;;2;;;;2;;;;0;2;2;2;2;2;2;2;2;2;2;2;1;2;90;90;;;;32549.32;1.8;2065.16;3;687.65476838
1808693;22;11;1;;;;350;2;100000;11;;7;4;100;1;1;3;3;2;1111;111211;;1316;14;4;4;4;4;4;4;2;1;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;1;1;2;0;4;1;4;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0;;2;;;;2;;;;1;1;0;;2;;;;2;;;;2;;;;2;;;;2;;;;0;2;2;1;2;2;1;2;1;2;1;1;1;2;90;8;98;;;68209.68;2.3;5439.15;4;1085.01998298
1808694;21;11;4;;;;350;;;53;;2;3;80;6;6;2;3;2;1111;;;1316;14;2;2;2;2;2;2;2;1;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;1;1;2;0;2;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;2;2;1;2;2;2;2;2;2;1;2;2;2;90;90;;;;36770.91;1.5;2485.22;2;877.52879702
1808695;22;121;1;;;;250;2;200000;20;;6;3;85;6;6;6;3;2;111211;;;1316;14;2;4;4;2;4;4;2;1;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;1;1;2;1;1;0;1;1;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;1;2;0;;2;;;;2;;;;1;10;0;;1;1;0;;2;;;;2;;;;2;;;;2;;;;0;1;2;1;2;2;2;2;2;2;1;2;1;2;90;90;;;;58156.1;2;3862.02;3;1019.65629278
1808696;1;11;4;;;;500;;;5;;2;5;130;2;2;7;7;2;111211;;;1316;14;3;3;3;2;3;2;2;1;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;1;1;2;0;1;1;1;2;0;1;2;0;2;0;2;0;0;0;0;1;0;0;0;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;2;1;1;2;2;1;2;2;2;1;1;1;2;90;8;;;;43513.16;1;13107.92;1;1980.14808876
1808697;3;11;1;;;;500;2;170000;32;;4;5;160;1;1;3;3;2;111211;;;1316;14;4;4;4;2;2;2;2;1;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;1;1;2;0;5;1;5;1;0;1;1;1;1;0;1;0;0;0;0;1;0;0;0;1;1;0;;1;1;0;;2;;;;1;10;10;108.33;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;1;2;2;2;2;2;2;2;1;1;2;90;8;;;;55116.54;3.3;4240.75;6;2380.99988941
1808698;1;11;4;;;;300;;;18;;6;4;120;6;6;3;3;2;111211;1111;;1316;14;2;3;3;2;2;2;2;1;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;1;1;2;1;0;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;2;2;2;2;2;2;2;2;2;2;2;90;90;;;;6920.23;1;407.66;1;1380.91760567
1808699;22;11;1;;;;500;2;100000;9;;8;5;100;1;1;1;3;12;1111;111211;;1316;14;2;2;2;2;2;2;2;1;2;2;1;1;2;1;2;1;2;1;2;2;2;2;1;2;1;1;2;0;2;0;1;1;0;1;1;0;0;1;1;0;0;0;0;2;0;0;0;1;1;0;;2;;;;2;;;;1;8;0;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;1;2;1;2;2;2;2;1;2;2;2;90;90;;;;34423.35;2.4;5977.8;5;828.93926270
1808700;23;11;1;;;;500;2;300000;21;;6;8;290;2;2;3;3;2;111211;1111;;1316;14;3;4;3;2;4;2;2;1;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;1;1;2;1;1;1;2;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;2;1;2;2;2;2;2;2;2;2;2;1;2;90;90;;;;28370.73;1.5;2238.55;2;921.28561404
1808701;22;142;1;;;;700;2;200000;4;;8;4;135;1;1;3;3;11;1311;;;1311;1311;2;2;2;2;3;3;2;1;2;2;1;1;2;1;2;1;1;1;1;1;2;2;2;2;1;1;2;0;4;2;4;1;0;1;1;1;1;0;1;0;0;1;0;0;0;0;0;2;;;;1;1;0;;2;;;;2;;;;2;;;;2;;;;2;;;;1;1;0;;2;;;;0;2;2;1;2;2;2;1;1;2;1;2;1;1;90;90;;;;62307.47;2.5;4261.29;4;3289.59267772
1808703;21;132;1;;;;700;2;130000;25;;5;5;140;1;1;1;3;11;1311;;;1311;1311;1;1;1;1;3;2;2;1;2;2;1;1;2;1;2;1;1;1;2;2;2;2;2;2;1;1;2;1;2;2;2;1;0;1;1;1;1;0;1;1;1;2;0;1;0;0;0;2;;;;1;1;0;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;2;2;2;2;2;2;1;2;2;1;2;1;1;90;98;;;;70645.06;1.5;3992.71;2;2940.67508261
1808705;23;142;2;600;2;;;;;4;;8;3;89;3;1;3;3;11;1311;;;1311;1311;1;3;3;3;3;3;2;1;2;2;1;1;2;1;2;1;1;1;2;1;2;2;2;2;1;2;2;0;2;0;2;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;2;2;2;2;2;2;2;2;1;1;1;90;8;;;;32723.32;2.3;2964.67;4;2267.80104758
1808706;22;142;1;;;;1500;2;250000;1;;8;6;240;1;1;3;3;11;1311;;;1311;1311;2;3;3;1;2;2;2;1;2;2;1;1;2;1;1;1;1;1;2;1;2;2;2;2;1;2;1;0;4;1;1;1;0;1;1;1;1;1;1;0;0;0;0;1;0;0;0;2;;;;1;1;0;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;2;2;2;2;2;2;2;2;2;2;2;1;1;90;1;;;;96705.78;3.1;5737.3;6;4396.91288197
1808708;3;132;2;650;2;;;;;3;;8;4;120;1;1;3;3;11;1311;;;1311;1311;2;2;2;2;4;2;2;1;2;2;1;1;2;1;2;1;1;1;2;1;2;2;2;2;1;2;2;2;3;0;2;1;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;2;2;1;2;2;2;2;2;2;2;2;1;1;90;90;;;;69507.11;2.9;3718.36;6;2098.19375199
1808709;23;11;1;;;;600;2;320000;30;;5;4;95;1;1;3;3;2;111211;;;1316;14;3;3;3;2;2;2;1;1;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;1;1;2;2;2;0;1;1;0;1;1;0;1;1;1;0;0;0;0;0;0;1;0;1;2;0;;2;;;;2;;;;2;;;;1;15;0;;2;;;;2;;;;2;;;;2;;;;0;1;1;1;2;2;2;1;2;2;2;2;2;1;90;90;;;;78013.43;1.5;6704.09;2;957.05288933
1808710;22;122;1;;;;800;2;150000;40;;2;4;130;1;1;3;3;11;1311;;;1311;1311;2;2;2;2;2;2;2;1;2;2;1;1;2;1;2;1;1;1;2;2;2;2;2;2;1;1;2;1;3;0;2;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;1;2;0;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;1;2;2;2;2;2;2;1;2;2;1;90;90;;;;100334.81;2.5;6136.37;4;1597.99709046
1808711;22;132;4;;;;1500;;;7;;8;4;110;1;1;3;3;2;111211;;;1311;1311;4;2;4;4;5;4;2;1;2;2;1;1;2;1;2;1;1;1;2;2;2;2;2;2;1;1;2;0;2;0;2;1;0;1;1;1;0;1;1;0;0;0;0;0;0;0;0;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;1;500;0;;2;;;;2;;;;0;1;2;1;2;2;2;2;2;2;2;2;1;1;90;90;;;;45846.39;2.4;3632.89;5;941.76802765
1808713;1;142;1;;;;600;2;300000;27;;4;4;130;1;1;1;3;11;1311;;;1311;1311;1;1;1;1;1;1;2;1;2;2;1;1;2;1;2;1;1;1;1;1;2;2;2;2;1;1;2;1;1;0;0;1;0;1;1;1;1;0;1;0;0;1;0;0;0;0;0;2;;;;1;1;0;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;2;2;2;2;2;2;2;2;2;2;2;2;1;90;90;;;;24334.56;1;1630.17;1;5339.07794657
1808716;23;142;1;;;;1000;1;350000;10;;6;4;119;1;4;3;3;11;1311;;;1311;1311;1;1;1;1;1;1;2;1;2;2;1;1;2;1;2;1;1;1;2;1;2;2;2;2;1;1;2;0;1;1;1;1;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;2;;;;1;1;0;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;2;2;1;2;2;2;2;2;2;1;1;1;2;90;8;5;;;33978.83;1.3;13546.01;2;2572.11807533
1808718;22;142;2;1350;2;;;;;3;;8;4;146;1;1;3;3;11;1311;;;1311;1311;1;1;1;1;1;1;2;1;2;2;1;1;2;1;2;1;1;1;2;1;2;2;2;2;1;1;2;0;2;2;3;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;2;2;1;2;2;2;1;2;2;2;1;1;1;10;8;;;;88176.6;1.8;8709.12;3;3489.42246095
1808719;22;122;1;;;;500;1;80000;15;;6;4;110;1;2;3;3;11;1311;;;1311;1512;4;4;4;4;4;4;2;1;2;2;1;1;2;1;2;1;1;1;2;2;2;2;2;2;1;1;2;1;4;0;1;1;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0;1;2;0;;2;;;;2;;;;2;;;;1;1;0;;2;;;;2;;;;2;;;;2;;;;0;1;2;1;2;2;2;2;2;2;1;2;1;2;90;90;;;;117091.63;2.5;6554.04;4;1640.70783182
1808720;1;11;1;;;;400;2;50000;25;;5;3;80;1;6;4;3;2;1111;111211;;1316;1512;4;4;4;2;4;3;2;1;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;1;1;2;0;1;0;0;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0;;2;;;;2;;;;2;;;;1;1;0;;2;;;;2;;;;2;;;;2;;;;0;2;2;2;2;2;2;2;2;2;2;2;2;2;90;90;;;;14249.05;1;990.3;1;1624.39137304
1808721;21;11;3;0;;1;400;;;21;;6;4;130;3;1;3;3;2;111211;;;1316;14;4;4;4;2;2;2;2;1;2;2;1;1;2;1;2;1;2;1;2;2;2;2;2;2;1;1;1;0;2;0;1;1;0;1;1;1;1;1;1;1;1;0;0;1;0;0;0;2;;;;1;1;0;;2;;;;2;;;;2;;;;2;;;;1;1;0;;2;;;;2;;;;0;2;2;1;2;2;2;2;2;2;1;2;1;1;90;3;5;;;52895.07;1.5;6865.48;2;913.86610304
1808722;4;122;1;;;;400;2;60000;40;;4;4;90;4;6;4;6;2;111211;;;1316;111211;4;4;4;2;4;3;2;1;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;1;1;2;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;2;2;1;2;2;2;2;2;2;2;2;2;1;90;90;;;;15174.36;2;1204.99;3;656.60712786
1808723;23;132;4;;;;500;;;5;;8;3;90;1;1;3;3;2;1111;111211;;1316;1512;4;4;4;2;4;4;2;1;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;1;1;2;0;2;0;1;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;2;2;1;2;2;2;2;2;2;2;2;2;1;90;90;;;;26928.34;1.5;1415.42;2;1174.40859002
1808724;22;122;4;;;;800;;;7;;8;4;170;1;1;3;3;11;1311;;;1311;1512;4;4;4;4;3;3;2;1;2;2;1;1;2;1;2;1;1;1;2;2;2;2;2;2;1;1;2;1;3;0;0;2;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;2;;;;2;;;;2;;;;1;25;0;;2;;;;2;;;;2;;;;2;;;;2;;;;0;2;2;1;1;2;2;2;2;2;2;2;1;2;90;90;;;;51728.82;2;3419.01;3;1102.71652274
1808725;22;11;1;;;;200;2;70000;12;;7;3;90;2;6;2;3;2;1111;111211;;1316;1512;2;3;3;2;4;2;2;1;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;1;2;2;0;3;0;1;1;0;1;1;1;0;0;1;0;0;0;0;1;0;0;0;1;1;0;;2;;;;2;;;;1;1;0;;2;;;;2;;;;2;;;;2;;;;2;;;;0;2;2;2;2;2;2;2;2;2;1;2;1;1;90;90;;;;32307.1;2.8;2089.55;5;579.03689170
1808726;1;11;4;;;;200;;;33;;2;2;65;2;2;2;3;2;1111;111211;;1316;1512;2;2;2;2;4;2;2;1;2;2;2;1;2;2;2;1;2;1;2;2;2;2;2;2;1;1;2;0;1;0;1;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;2;2;1;2;2;2;2;2;2;2;2;2;1;90;90;;;;19099.95;1;2352.79;1;863.56148393
