BULTEN;HHTIPI;KONUTTIP;MULKIYET;KIRA_AY;KIRA_SEK;LOJ_FERT;IZAFI_K;KONUTSAH;KON_BORC;KONDEGER;OTUR_SUR;BINA_TAR;ODA_SAY;KON_ALAN;zemin_SAL;zemin_ODA;zemin_MUT;zemin_BAN;ISIT_SIS;YAKIT_1;YAKIT_2;YAKIT_3;YAKIT_MUT;YAKIT_SU;zor_alýs;zor_banka;zor_posta;zor_ulas;zor_saglý;zor_egiti;konutiki;konut2_n;BANYO;SAUNA;JAKUZI;TUVALET;MUTFAK;COPOGUT;KALORIF;TABANISI;SU_SIS;DOG_GAZ;SICAKSU;KABLOYAY;ASANSOR;GARAJ;HAVUZ;JENRATOR;TELEFON;CEPTEL;BILGISAY;INTERN;LCDTELE;KAMERA;UYDUANT;BUZDOLAB;DERINDON;BULASIK;M_FIRIN;CAMASIR;KURUTMA;HALIYIKA;KLIMA;OYUNKONS;OTOADET;OTOADET2;OTOADET3;ISOTOADT;MOTOADET;DENTADET;MUSKONUT;MUSMIK;MUSKIRA;MUSKDEG;APARTMAN;APTMIK;APTKIRA;APTKDEG;YAZLIK;YAZMIK;YAZKIRA;YAZKDEG;TARLA;TARMIK;TARKIRA;TARKDEG;BAG;BAGMIK;BAGKIRA;BAGKDEG;SERA;SERAMIK;SERAKIRA;SERAKDEG;ARSA;ARSAMIK;ARSAKIRA;ARSAKDEG;DUKKAN;DUKMIK;DUKKIRA;DUKKDEG;OTEL;OTELMIK;OTELKIRA;OTELKDEG;YILKULGEL;EFB_OECD;HARCAMA;HHB;faktor
1400052;4;1;4;0;;;150;;;25000;33;4;3;80;2;2;6;6;1;1;2;;4;7;3;2;2;2;3;3;2;;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;2;0;0;0;0;1;1;0;0;0;1;0;0;1;0;1;0;;0;1;0;0;;;;0;;;;0;;;;1;23;0;;1;3;0;;0;;;;0;;;;0;;;;0;;;;23495,26;1,5;1869,15;2;1047,399211
1400053;2;1;4;0;;;250;;;20000;2;8;3;90;6;6;6;6;1;1;2;;4;7;2;2;2;2;3;3;2;;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;2;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;14185,28;2,5;1403,94;4;1588,639033
1400055;4;1;1;;;;400;2002;2;50000;12;7;4;100;3;3;3;3;1;1;;;4;7;3;3;3;3;3;3;2;;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;;;0;0;0;1;4;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;13611,02;1,5;1392,23;2;1693,080815
1400056;4;1;1;;;;200;1975;2;40000;38;4;3;85;6;6;6;6;1;1;;;4;7;2;2;2;3;3;3;2;;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;;;0;0;0;1;2;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;13681,75;1,5;754,77;2;1507,055667
1400057;3;1;1;;;;250;2013;1;50000;1;6;4;100;3;3;3;3;1;1;;;4;7;3;2;2;3;3;3;2;;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;1;0;0;;;0;0;0;1;2;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;15789,91;3,8;1430,61;7;2739,517872
1400058;3;1;2;250;2;;;;;;1;4;3;60;6;6;6;6;1;1;;;1;5;2;2;2;3;3;3;2;;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;43090,38;5,3;1692,8;12;1603,274486
1400060;2;1;4;0;;;300;;;40000;2;4;3;80;2;6;3;3;1;1;;;4;7;3;2;2;2;2;2;2;;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;2;0;0;0;0;1;1;0;0;0;1;0;0;1;0;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;17063,06;2,3;797,07;4;1420,029409
1400061;6;3;1;;;;300;2011;1;45000;3;8;3;95;1;1;3;3;1;1;2;3;3;3;1;1;1;1;1;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;2;1;1;0;0;1;1;1;1;0;1;0;0;0;0;0;;;0;0;0;0;;;;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;18319,37;1,3;870,21;2;1162,665409
1400062;3;4;4;0;;;270;;;85000;8;7;4;110;4;4;3;3;3;3;;;3;3;2;2;2;2;2;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;4;1;1;0;0;1;1;1;1;0;1;0;0;0;0;1;0;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;38153,68;2,8;2299,3;5;1356,734291
1400063;5;4;2;150;2;;;;;;4;7;2;60;1;1;3;3;1;1;2;;4;5;2;2;2;3;2;2;2;;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;2;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;13281,1;2,1;1373,48;4;1242,57141
1400064;1;3;4;0;;;200;;;85000;9;7;4;95;7;7;7;3;1;1;2;;4;5;3;2;2;2;2;3;2;;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;2;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;0;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;17264,93;1,8;1709,13;3;1868,204438
1400066;3;4;2;260;2;;;;;;4;8;4;110;5;5;3;3;1;1;2;;3;3;2;2;2;2;2;2;2;;1;0;0;1;1;0;0;0;1;1;1;0;0;0;0;0;0;4;0;0;1;0;0;1;0;1;0;1;0;0;0;0;1;0;;0;0;0;0;;;;0;;;;0;;;;1;40;0;;1;1;0;;0;;;;0;;;;0;;;;0;;;;34287,97;3;1915,25;5;2488,14641
1400068;2;4;2;385;2;;;;;;3;8;4;110;1;1;3;3;3;3;;;3;3;2;2;2;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;2;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;23127,33;2,1;2140,14;4;1815,022918
1400069;4;4;1;;;;375;2013;2;120000;2;8;4;110;1;1;3;3;3;3;;;3;3;2;2;2;3;3;2;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;2;0;0;2;0;1;1;0;1;1;1;0;0;0;0;1;0;;0;0;0;0;;;;1;1;0;;0;;;;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;22717,25;1,5;1965,7;2;2224,491318
1400070;1;4;1;;;;400;2009;2;110000;4;8;4;95;1;1;3;3;3;3;;;3;3;2;2;2;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;2;0;0;1;0;1;1;0;1;0;1;0;0;0;0;0;;;1;0;0;0;;;;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;37204,33;1,8;3649,12;3;1839,593838
1400072;3;4;1;;;;500;2004;2;110000;6;7;4;110;1;1;3;3;3;3;;;3;3;2;2;2;2;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;4;1;1;1;0;1;1;0;1;1;1;0;0;0;0;0;;;0;0;0;0;;;;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;34156,9;3;2651,09;5;2156,992296
1400073;2;4;2;225;2;;;;;;3;5;3;80;6;6;6;6;1;1;;;4;4;3;2;2;2;3;3;2;;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;2;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;1;114;0;;0;;;;0;;;;15811,1;2,1;900,84;4;2319,289354
1400077;2;1;4;0;;;200;;;65000;12;5;3;70;6;6;6;3;1;1;2;;4;4;3;2;2;2;3;3;2;;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;2;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;16758,71;2,1;896,14;4;2549,780879
1400078;4;1;1;;;;200;1998;2;80000;15;5;3;90;1;1;1;3;1;1;2;;4;4;3;2;2;2;3;3;2;;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;2;0;0;0;0;1;1;1;1;0;1;0;0;0;0;1;0;;0;0;0;1;1;0;;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;31817;1,5;1615,34;2;2397,874254
1400079;1;4;3;383;;1;1000;;;350000;2;5;4;120;1;1;3;3;2;3;;;3;3;3;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;1;0;0;0;0;3;1;1;1;0;0;1;1;1;0;1;0;1;1;0;1;0;;1;0;0;0;;;;1;2;1;1200;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;161481,75;2;6106,82;3;1449,098637
1400084;1;4;3;260;;1;750;;;250000;1;5;4;100;1;6;3;3;2;3;;;4;5;3;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;2;1;1;1;0;1;1;0;1;0;1;0;0;0;0;1;0;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;71652,35;1,8;3355,3;3;1587,068303
1400085;5;4;2;750;2;;;;;;4;6;4;110;1;1;3;3;2;3;;;3;3;3;3;3;3;3;3;1;2;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;1;5;1;1;1;0;1;1;0;1;0;1;0;0;0;0;1;0;;0;0;0;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;78615,53;3;3499,28;5;5843,224218
1400086;2;4;4;0;;;800;;;250000;2;6;4;100;1;1;3;3;3;3;;;3;3;3;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;1;2;1;1;0;0;1;1;0;1;0;1;1;0;0;0;1;0;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;55520,07;2,1;3230,89;4;2104,277578
1400088;7;4;1;;;;1600;2000;2;600000;14;6;5;190;1;1;3;3;2;3;;;3;3;3;3;3;3;3;3;2;;1;1;1;1;1;0;1;0;1;1;1;1;1;1;0;1;3;3;6;1;0;0;0;2;0;1;1;1;1;0;0;0;1;1;0;0;0;0;0;;;;1;2;0;;0;;;;0;;;;0;;;;0;;;;1;300;0;;1;1;0;;0;;;;142098,55;2;6315,68;3;1272,308875
1400089;2;4;2;1300;2;;;;;;0;6;5;150;1;1;3;3;2;3;;;3;3;3;3;3;3;3;3;2;;1;1;0;1;1;0;1;0;1;1;1;0;1;1;0;1;1;0;1;1;2;1;1;1;0;1;1;1;0;0;0;0;0;;;0;0;0;1;1;0;;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;103437,49;2,1;4587,78;4;1860,115561
1400090;1;4;1;;;;2000;1995;2;600000;18;6;5;150;5;5;3;3;2;3;;;5;5;3;3;3;3;3;3;1;2;1;1;0;1;1;0;1;0;1;1;1;1;1;1;0;1;1;3;2;1;2;0;1;1;0;1;1;1;0;1;0;0;1;0;;0;0;0;1;1;0;;1;1;0;;1;1;0;;0;;;;0;;;;0;;;;0;;;;1;1;0;;0;;;;114814,68;2;9156,53;3;1539,866389
1400091;2;4;1;;;;600;2009;2;160000;2;6;3;90;1;1;3;3;2;3;;;3;3;3;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;1;0;0;0;0;0;2;1;1;1;0;0;1;0;1;0;1;0;0;0;0;1;0;;0;0;0;0;;;;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;54242,22;2,1;7766,71;4;1633,453131
1400092;1;4;1;;;;700;2012;2;250000;13;5;4;110;1;1;3;3;3;3;;;3;3;3;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;1;0;0;0;0;1;2;1;1;1;1;0;1;0;1;0;1;0;1;0;0;1;0;;0;0;0;0;;;;1;2;1;680;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;120767,96;1,8;8242,66;3;1346,206233
1400093;4;4;1;;;;550;1990;2;150000;23;5;4;80;1;1;3;3;3;3;;;3;3;3;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;;;0;0;0;0;;;;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;28730,1;1,5;2147,19;2;1498,506942
1400094;3;3;2;570;2;;;;;;10;5;4;90;7;7;7;7;3;3;;;3;3;3;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;1;0;0;0;0;1;4;1;1;0;0;0;1;0;1;0;1;0;0;0;0;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;43180,43;2,6;3180,22;5;1783,492669
1400096;2;3;1;;;;550;2003;1;150000;10;4;4;100;1;1;3;3;2;3;;;3;3;3;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;1;0;0;0;0;0;2;1;1;1;1;1;1;0;1;1;1;0;0;0;0;1;1;0;0;0;0;0;;;;1;2;1;600;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;40514,29;2,1;4146,05;4;1722,398939
1400097;2;4;2;450;2;;;;;;2;7;4;140;1;1;3;3;3;3;;;3;3;3;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;1;1;0;0;0;2;0;0;1;1;1;1;0;1;1;1;0;0;0;0;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;24984,9;2,1;3955,75;4;2029,827037
1400099;1;4;1;;;;350;2000;2;90000;13;6;4;100;1;1;3;3;3;3;;;3;3;3;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;1;3;1;1;0;0;1;1;0;1;0;1;0;0;0;0;1;0;;0;0;0;0;;;;1;1;0;;0;;;;0;;;;1;2;0;;0;;;;1;300;0;;0;;;;0;;;;37983,93;2;3125,24;3;1320,463305
1400100;6;4;2;220;2;;;;;;4;6;3;80;5;6;3;3;1;4;;;4;5;3;3;3;3;3;3;2;;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;17815,32;1;1354,79;1;5718,216302
1400101;6;4;1;;;;200;1984;2;80000;29;5;4;100;1;6;6;6;3;3;;;3;3;3;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;1;1;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;;;0;0;0;0;;;;1;3;1;150;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;16000,48;1;1071,28;1;3325,914025
1400102;6;1;4;0;;;150;;;100000;7;4;4;120;6;6;6;6;1;1;2;;4;4;3;3;3;3;3;3;2;;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;1;2;1;1;0;0;1;1;1;0;0;1;0;0;0;0;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;13086,66;2;778,17;3;977,5393372
1400103;6;1;1;;;;250;2009;2;40000;5;8;4;110;6;6;6;3;1;1;2;;4;7;3;2;2;2;2;3;2;;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;1;3;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;;;0;0;0;1;1;0;;0;;;;0;;;;1;50;0;;0;;;;0;;;;0;;;;0;;;;0;;;;10321,66;2,3;1269,52;4;599,180991
1400104;6;1;1;;;;250;1978;2;15000;35;4;3;85;6;6;6;3;1;1;2;5;4;7;3;1;1;1;2;3;2;;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1;2;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;;;0;0;0;1;1;0;;0;;;;0;;;;1;14;0;;0;;;;0;;;;0;;;;0;;;;0;;;;18479,78;3,3;702,82;6;601,8220953
1400109;6;4;1;;;;600;1979;2;120000;34;4;4;110;1;1;1;3;3;3;;;3;3;3;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;1;1;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;;;0;0;0;0;;;;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;18269,4;1;1055,2;1;3263,550436
1400110;4;4;1;;;;600;1990;2;150000;23;6;4;130;1;1;1;3;3;3;;;3;3;3;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;1;2;0;0;0;0;1;1;0;1;1;1;0;0;0;0;0;;;0;0;0;0;;;;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;44455,74;1,5;2049,33;2;1747,30172
1400111;2;3;1;;;;550;1997;2;100000;17;5;4;103;1;1;3;3;3;3;;;3;3;3;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;1;4;1;1;1;0;1;1;1;1;1;1;0;0;0;0;1;0;;1;0;0;0;;;;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;73555,19;2,5;6619;4;2162,658464
1400115;3;4;1;;;;850;2010;2;200000;3;6;4;120;1;1;3;3;2;3;;;3;3;3;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;1;0;0;0;1;2;1;1;1;1;0;1;0;1;1;1;1;0;0;0;1;1;0;0;0;0;1;1;0;;1;3;2;1300;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;200508,9;2,4;7712,16;5;2167,997162
1400116;1;4;1;;;;700;2005;2;215000;9;6;4;100;1;1;3;3;2;3;;;3;3;3;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;1;0;0;0;0;3;1;1;1;1;1;1;0;1;1;1;0;0;0;1;1;0;;0;0;0;0;;;;1;2;1;600;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;125651,96;1,8;8596,82;3;1324,256896
1400117;1;4;1;;;;800;2005;2;220000;8;6;4;110;1;1;3;3;2;3;;;3;3;3;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;1;0;0;0;1;3;1;1;2;1;1;1;0;1;1;1;0;0;0;1;1;1;0;0;0;0;0;;;;1;1;0;;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;176775,05;2;9389,86;3;1403,657784
1400118;2;4;2;750;2;;;;;;6;7;4;120;1;1;3;3;2;3;;;3;3;3;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;1;0;0;0;0;2;1;1;1;0;1;1;1;1;0;1;0;0;0;0;1;0;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;115289,02;2,1;6337,67;4;1809,123228
1400119;1;4;4;0;;;750;;;200000;21;6;4;120;1;1;3;3;2;3;;;3;3;3;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;1;0;0;0;1;3;1;1;1;0;1;1;0;1;1;1;0;0;0;0;1;1;0;0;0;0;0;;;;1;1;1;750;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;138932,34;2;5255,92;3;1164,723926
1400120;1;4;2;700;2;;;;;;0;5;4;120;1;1;3;3;2;3;;;3;3;3;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;1;0;0;0;0;3;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;21541,33;2;2066,22;3;2056,095086
1400121;2;3;1;;;;450;2011;1;70000;2;6;4;100;1;1;3;3;3;3;;;3;3;3;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;2;1;1;1;0;1;1;0;1;0;1;0;0;0;0;1;0;;0;0;0;0;;;;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;48455,5;2,1;2775,4;4;1845,460708
1400122;1;4;1;;;;450;2005;2;80000;8;6;4;90;1;1;3;3;3;3;;;3;3;3;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;1;3;1;1;0;0;0;1;0;1;0;1;0;0;0;0;1;0;;0;0;0;0;;;;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;52010,96;1,8;3062,28;3;1315,629842
1400124;6;4;2;400;2;;;;;;6;8;4;90;1;1;3;3;3;3;;;3;3;3;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;1;0;0;0;1;1;1;0;0;1;1;0;0;0;1;0;0;0;0;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;10211,22;1,3;329,01;2;1571,989595
1400125;1;4;1;;;;500;2004;2;150000;9;6;4;120;1;1;1;3;3;3;;;3;3;3;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;3;1;1;1;0;1;1;0;1;1;1;0;0;0;0;0;;;0;0;0;0;;;;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;25694,62;2;2725,96;3;1381,119027
1400128;6;1;4;0;;;200;;;50000;53;2;4;80;6;6;3;3;1;1;2;;4;4;3;1;1;3;3;3;2;;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;1;3;1;1;0;0;1;1;1;1;1;1;0;0;0;0;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;30220,14;2;1640,59;3;1674,020014
1400131;6;1;2;150;2;;;;;;0;4;3;65;6;6;3;3;1;1;2;;4;4;3;2;2;3;3;3;2;;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;2;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;14990,94;2,1;540,54;4;1387,329227
1400134;4;4;4;0;;;300;;;60000;0;6;4;140;1;1;1;3;3;3;;;3;3;3;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;2;1;0;1;0;1;1;0;1;0;1;0;0;0;0;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;10096,07;1,5;1088,8;2;2332,236463
1400135;2;4;4;0;;;300;;;70000;10;7;4;120;1;1;3;3;3;3;;;3;3;3;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;2;0;0;1;0;1;1;0;1;0;1;0;0;0;0;1;0;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;20133,49;2,1;2405,76;4;1579,614111
1400136;5;1;1;;;;300;1987;2;80000;25;5;4;110;1;1;3;3;3;3;;;3;3;3;3;3;3;3;3;1;3;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;1;6;1;1;0;0;1;1;1;1;1;1;0;0;0;0;1;0;;0;0;0;1;1;0;;1;2;1;450;0;;;;1;36;0;;0;;;;0;;;;1;6800;0;;0;;;;0;;;;90306,29;3,5;5930,23;6;2312,676406
1400137;2;1;1;;;;250;1991;2;50000;22;6;4;135;1;4;3;3;1;1;2;;4;7;3;3;3;3;3;3;2;;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;3;1;0;0;0;1;1;0;1;0;1;0;1;0;0;1;0;;0;0;0;1;1;0;;0;;;;0;;;;1;74;0;;0;;;;0;;;;0;;;;0;;;;0;;;;40524,06;2,5;2792,74;4;1405,855512
1400139;2;4;1;;;;400;2010;1;90000;3;5;4;99;1;1;3;3;3;3;;;3;3;3;2;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;1;2;1;1;1;0;1;1;0;1;1;1;0;0;0;0;1;0;;0;0;0;0;;;;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;69871,54;2,1;3115,67;4;1652,242831
1400140;5;4;1;;;;350;2002;1;90000;12;5;4;100;1;1;1;3;3;3;;;3;3;3;2;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;1;4;0;0;1;0;1;1;0;1;0;1;0;0;0;1;0;;;0;0;0;1;1;0;;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;47163,17;2,6;1488,95;5;1564,038831
1400141;1;3;2;370;2;;;;;;3;5;4;100;1;1;3;3;3;3;;;3;3;3;2;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;1;2;1;1;1;1;1;1;0;1;0;1;0;1;0;0;1;0;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;24818,7;1,8;2696,52;3;1687,242495
1400142;6;4;1;;;;300;2011;2;85000;2;6;4;100;1;1;3;3;3;3;;;3;3;3;2;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;1;1;0;0;0;0;1;1;0;1;1;1;0;0;0;0;0;;;0;0;0;0;;;;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;24022,44;1;1272,84;1;3063,264399
1400143;4;4;1;;;;450;1989;2;100000;24;5;4;100;1;1;3;3;3;3;;;3;3;3;2;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;2;0;0;0;0;1;1;1;1;0;1;0;0;0;0;0;;;0;0;0;0;;;;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;26785,99;1,5;3140,73;2;1517,429752
1400144;1;3;1;;;;350;1995;2;70000;19;6;4;95;1;1;3;3;3;3;;;3;3;3;2;3;3;3;3;1;2;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;1;3;1;1;0;0;1;1;1;1;0;1;0;0;0;0;1;0;;0;0;0;1;1;0;;1;2;1;350;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;37356,05;2;1976,02;3;1572,900384
1400145;2;3;1;;;;850;2001;2;200000;13;5;4;110;1;1;3;3;3;3;;;3;3;3;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;1;0;0;0;0;0;4;2;1;0;0;0;1;1;1;0;1;0;0;0;0;1;0;;0;0;0;0;;;;1;2;0;;0;;;;0;;;;0;;;;0;;;;1;120;0;;0;;;;0;;;;77586,99;2,5;3429,96;4;1891,576143
